Temps(s)  L(mm)
3.6290	0.1690
3.6295	-0.0986
3.6300	0.0423
3.6305	0.1127
3.6310	-0.0423
3.6315	0.0704
3.6320	-0.2535
3.6325	0.3521
3.6330	-0.1690
3.6335	0.0986
3.6340	-0.1268
3.6345	-0.0563
3.6350	0.1549
3.6355	-0.0563
3.6360	-0.0845
3.6365	0.1408
3.6370	-0.0423
3.6375	-0.0986
3.6380	0.0000
3.6385	0.0282
3.6390	0.0282
3.6395	-0.0845
3.6400	-0.0563
3.6405	0.4648
3.6410	-0.4085
3.6415	0.2254
3.6420	-0.1268
3.6425	0.0282
3.6430	-0.1268
3.6435	0.1549
3.6440	-0.1268
3.6445	0.0000
3.6450	0.0423
3.6455	-0.0845
3.6460	0.1831
3.6465	-0.2254
3.6470	0.2254
3.6475	-0.0704
3.6480	-0.0704
3.6485	0.1268
3.6490	-0.1690
3.6495	-0.0282
3.6500	0.1549
3.6505	0.0423
3.6510	-0.1549
3.6515	0.1268
3.6520	-0.1408
3.6525	-0.0563
3.6530	0.1831
3.6535	0.0423
3.6540	-0.1127
3.6545	0.0141
3.6550	0.0423
3.6555	0.0423
3.6560	-0.2113
3.6565	0.1408
3.6570	0.0000
3.6575	0.0423
3.6580	0.0704
3.6585	-0.0423
3.6590	-0.0845
3.6595	-0.0141
3.6600	-0.0141
3.6605	-0.0845
3.6610	0.2254
3.6615	-0.2254
3.6620	0.0563
3.6625	0.1690
3.6630	-0.0704
3.6635	-0.0141
3.6640	-0.1127
3.6645	0.0563
3.6650	0.0563
3.6655	0.0986
3.6660	0.0845
3.6665	-0.0986
3.6670	-0.0986
3.6675	0.0704
3.6680	-0.0704
3.6685	-0.0282
3.6690	-0.0704
3.6695	0.2113
3.6700	-0.0141
3.6705	-0.0986
3.6710	-0.0423
3.6715	0.0423
3.6720	-0.0141
3.6725	-0.0563
3.6730	0.2254
3.6735	-0.0704
3.6740	-0.1127
3.6745	0.0986
3.6750	-0.0845
3.6755	-0.0563
3.6760	0.1690
3.6765	0.0282
3.6770	-0.1690
3.6775	-0.0704
3.6780	0.1831
3.6785	-0.1549
3.6790	0.0282
3.6795	-0.0423
3.6800	0.0282
3.6805	0.2113
3.6810	-0.1972
3.6815	0.2254
3.6820	-0.1972
3.6825	0.0000
3.6830	-0.0845
3.6835	0.0282
3.6840	0.1690
3.6845	-0.0845
3.6850	0.1408
3.6855	-0.1831
3.6860	0.0845
3.6865	-0.0845
3.6870	0.1408
3.6875	0.1268
3.6880	-0.2394
3.6885	-0.0282
3.6890	-0.0845
3.6895	0.2817
3.6900	-0.0986
3.6905	0.0282
3.6910	-0.1549
3.6915	0.0563
3.6920	0.1268
3.6925	-0.0704
3.6930	-0.0986
3.6935	0.0704
3.6940	0.0000
3.6945	0.0423
3.6950	0.0986
3.6955	-0.1549
3.6960	-0.0563
3.6965	-0.0423
3.6970	0.0423
3.6975	0.0704
3.6980	0.0845
3.6985	-0.1690
3.6990	0.0282
3.6995	-0.0423
3.7000	0.1831
3.7005	-0.0563
3.7010	0.0704
3.7015	-0.1690
3.7020	0.2394
3.7025	-0.2254
3.7030	0.1408
3.7035	0.0000
3.7040	0.0000
3.7045	-0.0704
3.7050	-0.0423
3.7055	-0.0845
3.7060	0.0704
3.7065	0.0704
3.7070	-0.0845
3.7075	0.0000
3.7080	0.0845
3.7085	0.0282
3.7090	0.0282
3.7095	-0.1831
3.7100	0.1972
3.7105	-0.1690
3.7110	0.0986
3.7115	-0.0704
3.7120	0.0141
3.7125	0.0563
3.7130	-0.0423
3.7135	0.0000
3.7140	0.2113
3.7145	-0.2535
3.7150	0.3239
3.7155	-0.2817
3.7160	-0.0563
3.7165	0.0704
3.7170	-0.0282
3.7175	0.0704
3.7180	0.0141
3.7185	-0.0423
3.7190	0.0141
3.7195	-0.0986
3.7200	0.1549
3.7205	0.0141
3.7210	0.0000
3.7215	-0.1268
3.7220	0.0845
3.7225	-0.0141
3.7230	0.0845
3.7235	-0.1690
3.7240	-0.0141
3.7245	0.0423
3.7250	0.1127
3.7255	-0.1408
3.7260	-0.1268
3.7265	0.1127
3.7270	0.1268
3.7275	-0.0845
3.7280	-0.0423
3.7285	0.0845
3.7290	0.0563
3.7295	-0.0563
3.7300	0.0704
3.7305	0.0141
3.7310	-0.1690
3.7315	0.0704
3.7320	-0.0563
3.7325	0.0563
3.7330	-0.0141
3.7335	0.1268
3.7340	-0.1831
3.7345	0.1549
3.7350	-0.2113
3.7355	0.1268
3.7360	0.0563
3.7365	-0.1972
3.7370	0.1408
3.7375	0.0704
3.7380	-0.0986
3.7385	-0.1127
3.7390	0.0423
3.7395	0.0282
3.7400	0.0563
3.7405	-0.0282
3.7410	0.0000
3.7415	0.0845
3.7420	-0.0704
3.7425	-0.0986
3.7430	0.0986
3.7435	-0.0282
3.7440	0.0423
3.7445	-0.0704
3.7450	0.1831
3.7455	-0.0845
3.7460	0.0704
3.7465	-0.0423
3.7470	-0.1268
3.7475	0.0282
3.7480	-0.0282
3.7485	0.0704
3.7490	-0.0141
3.7495	0.0423
3.7500	0.1268
3.7505	-0.1690
3.7510	-0.0845
3.7515	0.1831
3.7520	-0.1690
3.7525	0.0563
3.7530	-0.0141
3.7535	0.1268
3.7540	-0.1831
3.7545	0.0282
3.7550	0.1268
3.7555	-0.1690
3.7560	0.0704
3.7565	0.1127
3.7570	0.0141
3.7575	0.0704
3.7580	-0.0141
3.7585	-0.0986
3.7590	-0.1690
3.7595	0.2113
3.7600	-0.1127
3.7605	0.2394
3.7610	-0.1831
3.7615	0.0423
3.7620	-0.0704
3.7625	-0.1408
3.7630	0.1408
3.7635	0.0563
3.7640	0.0000
3.7645	-0.2113
3.7650	0.1127
3.7655	0.0423
3.7660	0.0282
3.7665	-0.1549
3.7670	0.2113
3.7675	0.0000
3.7680	-0.1127
3.7685	-0.0282
3.7690	0.0563
3.7695	0.0000
3.7700	0.1549
3.7705	-0.0986
3.7710	0.0845
3.7715	-0.2535
3.7720	0.3944
3.7725	-0.2958
3.7730	0.1549
3.7735	-0.0845
3.7740	-0.0845
3.7745	0.0423
3.7750	-0.0423
3.7755	0.0141
3.7760	0.0845
3.7765	0.1268
3.7770	-0.1127
3.7775	-0.0704
3.7780	-0.0704
3.7785	0.1127
3.7790	-0.1549
3.7795	0.2535
3.7800	-0.1268
3.7805	0.2676
3.7810	-0.2535
3.7815	0.0282
3.7820	-0.1127
3.7825	0.1268
3.7830	0.0423
3.7835	-0.0282
3.7840	-0.0563
3.7845	-0.0282
3.7850	-0.0423
3.7855	0.1972
3.7860	-0.2535
3.7865	0.2676
3.7870	0.0141
3.7875	-0.1127
3.7880	-0.0704
3.7885	-0.1268
3.7890	0.1408
3.7895	0.0563
3.7900	0.0423
3.7905	-0.1690
3.7910	0.2535
3.7915	0.0141
3.7920	-0.1549
3.7925	0.0423
3.7930	-0.0704
3.7935	-0.0845
3.7940	0.1690
3.7945	-0.1690
3.7950	-0.0845
3.7955	0.1549
3.7960	-0.1268
3.7965	0.0704
3.7970	0.1831
3.7975	-0.1127
3.7980	0.0141
3.7985	0.1127
3.7990	-0.0282
3.7995	-0.3239
3.8000	0.4930
3.8005	-0.3662
3.8010	0.1690
3.8015	0.0986
3.8020	-0.1268
3.8025	0.0563
3.8030	-0.0141
3.8035	-0.1549
3.8040	-0.0141
3.8045	0.2254
3.8050	-0.2535
3.8055	0.1690
3.8060	-0.0563
3.8065	-0.0282
3.8070	-0.0141
3.8075	0.0986
3.8080	-0.2113
3.8085	0.0845
3.8090	0.0282
3.8095	0.0282
3.8100	0.0282
3.8105	-0.0141
3.8110	0.1831
3.8115	-0.1972
3.8120	-0.1268
3.8125	0.0282
3.8130	0.1972
3.8135	-0.0704
3.8140	0.0563
3.8145	0.0423
3.8150	-0.0704
3.8155	-0.1268
3.8160	0.1127
3.8165	-0.0282
3.8170	-0.0423
3.8175	0.1549
3.8180	-0.2113
3.8185	-0.0282
3.8190	-0.0563
3.8195	0.2676
3.8200	-0.1972
3.8205	0.2113
3.8210	-0.0282
3.8215	-0.0141
3.8220	-0.0704
3.8225	-0.1268
3.8230	-0.0141
3.8235	0.1127
3.8240	0.0704
3.8245	-0.0986
3.8250	0.0986
3.8255	-0.0282
3.8260	-0.0845
3.8265	0.0282
3.8270	0.0986
3.8275	0.0986
3.8280	-0.1127
3.8285	-0.0704
3.8290	0.0282
3.8295	-0.1268
3.8300	0.1690
3.8305	-0.1127
3.8310	0.1127
3.8315	-0.0141
3.8320	0.0282
3.8325	-0.1690
3.8330	0.0423
3.8335	0.0282
3.8340	0.1549
3.8345	-0.0986
3.8350	0.0282
3.8355	-0.0282
3.8360	0.1549
3.8365	-0.2535
3.8370	0.0704
3.8375	0.1268
3.8380	-0.2394
3.8385	0.0704
3.8390	0.1127
3.8395	-0.0845
3.8400	0.0423
3.8405	0.1268
3.8410	-0.0986
3.8415	-0.2113
3.8420	0.3662
3.8425	-0.2113
3.8430	0.0000
3.8435	0.0563
3.8440	0.0282
3.8445	-0.1831
3.8450	0.2535
3.8455	-0.0986
3.8460	-0.0563
3.8465	0.2254
3.8470	-0.1408
3.8475	0.0282
3.8480	0.0704
3.8485	-0.2394
3.8490	0.1831
3.8495	-0.1972
3.8500	0.2535
3.8505	0.0141
3.8510	-0.0141
3.8515	-0.2113
3.8520	0.0845
3.8525	-0.0704
3.8530	-0.1268
3.8535	0.1408
3.8540	-0.0141
3.8545	0.0000
3.8550	0.0141
3.8555	0.0282
3.8560	-0.0704
3.8565	0.0282
3.8570	0.0000
3.8575	0.1408
3.8580	0.1690
3.8585	-0.3380
3.8590	0.0986
3.8595	-0.0423
3.8600	-0.0563
3.8605	0.2113
3.8610	-0.2113
3.8615	0.1690
3.8620	-0.2113
3.8625	0.0423
3.8630	0.1268
3.8635	0.0000
3.8640	0.1972
3.8645	-0.3380
3.8650	0.0704
3.8655	-0.0423
3.8660	0.3239
3.8665	-0.1831
3.8670	-0.2394
3.8675	0.1831
3.8680	-0.1831
3.8685	0.1690
3.8690	0.0282
3.8695	-0.0704
3.8700	0.1127
3.8705	-0.1268
3.8710	0.1831
3.8715	-0.0845
3.8720	0.0845
3.8725	-0.0563
3.8730	-0.1690
3.8735	-0.0282
3.8740	0.2535
3.8745	-0.1127
3.8750	-0.0704
3.8755	-0.0563
3.8760	0.1268
3.8765	-0.1127
3.8770	0.1408
3.8775	0.1549
3.8780	-0.3239
3.8785	0.3239
3.8790	-0.1972
3.8795	0.0282
3.8800	0.1127
3.8805	-0.2817
3.8810	0.3944
3.8815	-0.4366
3.8820	0.0986
3.8825	0.1690
3.8830	-0.0986
3.8835	0.0986
3.8840	0.1408
3.8845	-0.3099
3.8850	0.1408
3.8855	-0.0563
3.8860	0.1268
3.8865	-0.1549
3.8870	0.1690
3.8875	0.0141
3.8880	-0.2113
3.8885	-0.0704
3.8890	0.0141
3.8895	0.0563
3.8900	0.1831
3.8905	-0.2113
3.8910	-0.0141
3.8915	-0.0423
3.8920	0.1549
3.8925	-0.0845
3.8930	0.0704
3.8935	-0.0563
3.8940	0.1831
3.8945	-0.1972
3.8950	-0.0704
3.8955	0.1408
3.8960	-0.1127
3.8965	0.1831
3.8970	0.0000
3.8975	-0.0563
3.8980	-0.0282
3.8985	0.0000
3.8990	0.1549
3.8995	-0.2254
3.9000	0.2817
3.9005	-0.2676
3.9010	0.1408
3.9015	0.1549
3.9020	-0.1268
3.9025	-0.0986
3.9030	-0.0282
3.9035	0.0563
3.9040	-0.0704
3.9045	0.0423
3.9050	0.0141
3.9055	-0.0423
3.9060	0.0141
3.9065	-0.0423
3.9070	0.0704
3.9075	-0.0986
3.9080	0.1408
3.9085	-0.1127
3.9090	0.0845
3.9095	0.0282
3.9100	0.0141
3.9105	-0.0986
3.9110	-0.0563
3.9115	0.0423
3.9120	-0.0282
3.9125	0.0563
3.9130	0.0423
3.9135	-0.0423
3.9140	-0.1408
3.9145	0.1268
3.9150	-0.1408
3.9155	0.1831
3.9160	-0.1408
3.9165	-0.0986
3.9170	0.3521
3.9175	-0.2394
3.9180	0.0845
3.9185	0.1408
3.9190	-0.2113
3.9195	-0.0845
3.9200	0.3521
3.9205	-0.3239
3.9210	0.1690
3.9215	-0.1690
3.9220	0.0986
3.9225	0.0141
3.9230	0.1268
3.9235	0.0282
3.9240	0.0282
3.9245	-0.2394
3.9250	0.1690
3.9255	-0.1127
3.9260	0.0282
3.9265	0.0141
3.9270	0.0845
3.9275	-0.2394
3.9280	0.1831
3.9285	-0.1268
3.9290	0.1690
3.9295	-0.0282
3.9300	-0.1127
3.9305	0.0423
3.9310	-0.1268
3.9315	0.3380
3.9320	-0.1831
3.9325	0.0141
3.9330	-0.0423
3.9335	0.1549
3.9340	-0.1268
3.9345	0.0845
3.9350	-0.1690
3.9355	0.2254
3.9360	-0.1127
3.9365	-0.1408
3.9370	0.1268
3.9375	0.0141
3.9380	0.0704
3.9385	-0.1408
3.9390	0.0563
3.9395	-0.0845
3.9400	0.1268
3.9405	0.1127
3.9410	-0.0986
3.9415	-0.0986
3.9420	0.0423
3.9425	-0.1268
3.9430	0.0000
3.9435	0.1690
3.9440	0.0000
3.9445	-0.0141
3.9450	0.0000
3.9455	0.0282
3.9460	-0.1268
3.9465	0.1549
3.9470	-0.2394
3.9475	0.0986
3.9480	-0.0704
3.9485	0.0000
3.9490	0.2676
3.9495	-0.2113
3.9500	0.0986
3.9505	-0.1127
3.9510	0.0282
3.9515	0.1831
3.9520	-0.2113
3.9525	0.0423
3.9530	0.0282
3.9535	-0.1268
3.9540	0.0563
3.9545	0.0704
3.9550	-0.0282
3.9555	0.0000
3.9560	-0.1408
3.9565	0.3521
3.9570	-0.3662
3.9575	0.2817
3.9580	0.0000
3.9585	-0.1268
3.9590	0.0563
3.9595	-0.0986
3.9600	0.0141
3.9605	0.0845
3.9610	0.0000
3.9615	-0.1268
3.9620	0.0845
3.9625	0.0563
3.9630	-0.0704
3.9635	0.0282
3.9640	-0.1408
3.9645	0.0986
3.9650	-0.0423
3.9655	-0.0423
3.9660	0.1831
3.9665	-0.1268
3.9670	0.0704
3.9675	0.0845
3.9680	-0.1127
3.9685	-0.0845
3.9690	0.1408
3.9695	0.0704
3.9700	-0.1549
3.9705	-0.0282
3.9710	0.0563
3.9715	0.1268
3.9720	-0.3099
3.9725	0.3239
3.9730	-0.0282
3.9735	-0.0704
3.9740	0.0845
3.9745	-0.2676
3.9750	0.1549
3.9755	0.1690
3.9760	-0.0282
3.9765	-0.0423
3.9770	-0.0845
3.9775	0.0141
3.9780	-0.1690
3.9785	0.2113
3.9790	0.0000
3.9795	-0.0141
3.9800	-0.1127
3.9805	0.1408
3.9810	-0.0141
3.9815	0.1127
3.9820	-0.2535
3.9825	0.0986
3.9830	0.0000
3.9835	0.0141
3.9840	0.1268
3.9845	-0.2254
3.9850	0.2113
3.9855	-0.1972
3.9860	0.0986
3.9865	-0.0704
3.9870	0.1268
3.9875	-0.0986
3.9880	-0.1549
3.9885	0.0282
3.9890	0.0563
3.9895	0.0000
3.9900	0.0000
3.9905	0.0845
3.9910	-0.0141
3.9915	-0.0423
3.9920	0.0563
3.9925	-0.0282
3.9930	0.0000
3.9935	-0.0141
3.9940	0.1690
3.9945	-0.0563
3.9950	-0.0845
3.9955	0.0423
3.9960	-0.1690
3.9965	0.1972
3.9970	-0.1549
3.9975	0.2113
3.9980	-0.0704
3.9985	-0.0986
3.9990	0.1127
3.9995	-0.2535
4.0000	0.2817
4.0005	-0.0141
4.0010	-0.0986
4.0015	0.0845
4.0020	0.1268
4.0025	-0.3239
4.0030	0.1690
4.0035	0.1549
4.0040	-0.0704
4.0045	-0.2254
4.0050	0.0563
4.0055	0.1831
4.0060	-0.0845
4.0065	-0.1549
4.0070	0.1408
4.0075	0.0282
4.0080	-0.1127
4.0085	0.0282
4.0090	0.0282
4.0095	-0.0423
4.0100	0.0986
4.0105	-0.1549
4.0110	-0.0704
4.0115	0.1831
4.0120	0.0563
4.0125	0.0282
4.0130	-0.0986
4.0135	0.1408
4.0140	-0.0282
4.0145	-0.1972
4.0150	0.1268
4.0155	0.1690
4.0160	-0.3239
4.0165	0.1549
4.0170	-0.1831
4.0175	0.1690
4.0180	-0.1408
4.0185	0.0704
4.0190	0.1549
4.0195	-0.1268
4.0200	0.0423
4.0205	-0.0141
4.0210	0.1268
4.0215	-0.3662
4.0220	0.2254
4.0225	-0.0563
4.0230	0.0704
4.0235	-0.0282
4.0240	-0.1549
4.0245	0.1831
4.0250	0.0141
4.0255	-0.1408
4.0260	-0.0282
4.0265	0.0423
4.0270	0.0986
4.0275	0.1268
4.0280	0.0845
4.0285	-0.0986
4.0290	-0.1127
4.0295	0.0282
4.0300	0.0423
4.0305	-0.0563
4.0310	-0.0563
4.0315	-0.0986
4.0320	0.1408
4.0325	-0.0563
4.0330	-0.0282
4.0335	0.0986
4.0340	-0.0563
4.0345	-0.0423
4.0350	0.1831
4.0355	-0.1549
4.0360	-0.0845
4.0365	-0.0704
4.0370	0.1549
4.0375	0.1127
4.0380	-0.0423
4.0385	-0.1549
4.0390	0.0000
4.0395	0.1408
4.0400	-0.0986
4.0405	-0.0141
4.0410	0.0282
4.0415	0.1127
4.0420	-0.0423
4.0425	0.0423
4.0430	0.2817
4.0435	-0.2676
4.0440	-0.0845
4.0445	-0.0563
4.0450	0.1127
4.0455	0.0845
4.0460	-0.0704
4.0465	-0.1268
4.0470	0.0563
4.0475	-0.0282
4.0480	0.0986
4.0485	-0.1268
4.0490	-0.0563
4.0495	0.1972
4.0500	-0.1831
4.0505	0.0845
4.0510	0.1972
4.0515	-0.3521
4.0520	0.2817
4.0525	-0.0282
4.0530	-0.0563
4.0535	-0.0141
4.0540	0.0423
4.0545	-0.1549
4.0550	0.1690
4.0555	-0.2254
4.0560	0.2676
4.0565	-0.1127
4.0570	0.0282
4.0575	-0.1690
4.0580	0.2113
4.0585	0.2113
4.0590	-0.3239
4.0595	0.0423
4.0600	0.1268
4.0605	-0.1972
4.0610	0.1972
4.0615	-0.1831
4.0620	0.0563
4.0625	0.0000
4.0630	-0.0423
4.0635	0.1127
4.0640	-0.0986
4.0645	0.0845
4.0650	0.0000
4.0655	-0.0986
4.0660	0.0845
4.0665	-0.0282
4.0670	0.3099
4.0675	-0.3380
4.0680	-0.0563
4.0685	0.0986
4.0690	-0.0845
4.0695	-0.0282
4.0700	-0.0423
4.0705	0.2113
4.0710	0.0563
4.0715	0.0563
4.0720	-0.1831
4.0725	-0.0141
4.0730	0.0845
4.0735	-0.0423
4.0740	0.0141
4.0745	0.0141
4.0750	-0.0986
4.0755	0.0563
4.0760	0.0000
4.0765	-0.0986
4.0770	0.1831
4.0775	-0.0282
4.0780	0.0141
4.0785	0.0563
4.0790	0.0141
4.0795	-0.1127
4.0800	-0.1408
4.0805	0.0423
4.0810	-0.0986
4.0815	0.1690
4.0820	-0.0423
4.0825	0.0845
4.0830	0.1127
4.0835	-0.2958
4.0840	0.1408
4.0845	0.0423
4.0850	-0.1268
4.0855	0.2254
4.0860	-0.1972
4.0865	0.2817
4.0870	-0.0704
4.0875	-0.0282
4.0880	0.0141
4.0885	-0.1408
4.0890	0.0986
4.0895	-0.0563
4.0900	-0.0704
4.0905	-0.0423
4.0910	0.0986
4.0915	-0.1690
4.0920	0.1972
4.0925	-0.0986
4.0930	0.0141
4.0935	-0.1549
4.0940	0.2394
4.0945	0.1549
4.0950	-0.1690
4.0955	-0.1268
4.0960	0.1127
4.0965	0.0423
4.0970	-0.1690
4.0975	0.0845
4.0980	-0.0704
4.0985	0.0845
4.0990	-0.0282
4.0995	-0.0986
4.1000	0.0986
4.1005	0.0704
4.1010	-0.0423
4.1015	0.2113
4.1020	-0.1690
4.1025	-0.1268
4.1030	0.2676
4.1035	-0.1831
4.1040	-0.1549
4.1045	0.1268
4.1050	0.1127
4.1055	0.0141
4.1060	-0.1690
4.1065	0.0704
4.1070	-0.0986
4.1075	0.0423
4.1080	-0.0845
4.1085	0.1127
4.1090	0.1549
4.1095	-0.1268
4.1100	0.0000
4.1105	0.0282
4.1110	0.0141
4.1115	0.0563
4.1120	-0.1408
4.1125	-0.0423
4.1130	0.1549
4.1135	-0.0563
4.1140	0.0282
4.1145	-0.0282
4.1150	0.0704
4.1155	-0.1549
4.1160	0.0000
4.1165	0.2113
4.1170	-0.1408
4.1175	0.0704
4.1180	-0.1549
4.1185	0.1549
4.1190	-0.0704
4.1195	0.0141
4.1200	0.0986
4.1205	-0.1690
4.1210	0.1408
4.1215	-0.1408
4.1220	0.0563
4.1225	-0.1127
4.1230	0.2676
4.1235	-0.1268
4.1240	-0.1690
4.1245	0.1127
4.1250	0.0423
4.1255	-0.1268
4.1260	0.0423
4.1265	-0.0282
4.1270	0.1972
4.1275	-0.1831
4.1280	0.0563
4.1285	0.0423
4.1290	0.0563
4.1295	0.0845
4.1300	-0.1268
4.1305	0.0282
4.1310	0.0141
4.1315	-0.0845
4.1320	-0.1268
4.1325	0.0563
4.1330	0.1831
4.1335	-0.0563
4.1340	0.1549
4.1345	-0.1972
4.1350	0.0845
4.1355	-0.0423
4.1360	-0.0423
4.1365	0.0704
4.1370	-0.0563
4.1375	0.0563
4.1380	0.0141
4.1385	-0.1549
4.1390	-0.1127
4.1395	0.1831
4.1400	0.0282
4.1405	0.0423
4.1410	-0.2394
4.1415	-0.0704
4.1420	0.2535
4.1425	-0.1549
4.1430	0.1408
4.1435	-0.0282
4.1440	0.1408
4.1445	-0.0986
4.1450	-0.1408
4.1455	0.0282
4.1460	0.0423
4.1465	0.0282
4.1470	0.2394
4.1475	-0.3803
4.1480	0.1127
4.1485	0.1690
4.1490	-0.2394
4.1495	0.0563
4.1500	-0.0845
4.1505	0.5070
4.1510	-0.4366
4.1515	0.0845
4.1520	-0.0423
4.1525	-0.0704
4.1530	0.0845
4.1535	0.2676
4.1540	-0.1972
4.1545	0.0423
4.1550	-0.1972
